uf,Ano,Frase,Contagem,Porcentagem
AL,2024,Morte de Agente do Estado,19,1.65
AL,2024,Furto de veículo,18,1.56
AL,2024,Pessoa Localizada,16,1.39
AL,2024,Estupro,16,1.39
AL,2024,Arma de Fogo Apreendida,15,1.3
AL,2024,Realização de vistorias,15,1.3
AL,2024,Atendimento pré-hospitalar,12,1.04
AL,2024,Busca e salvamento,12,1.04
AL,2024,Combate a incêndios,12,1.04
AL,2024,Emissão de Alvarás de licença,12,1.04
AL,2024,Estupro de vulnerável,12,1.04
AL,2024,Tráfico de drogas,11,0.96
AL,2024,Apreensão de Cocaína,8,0.7
AL,2024,Apreensão de Maconha,7,0.61
AL,2024,Mandado de prisão cumprido,5,0.43
AL,2024,Pessoa Desaparecida,3,0.26
AM,2015,Tentativa de feminicídio,95,9.12
AM,2015,Homicídio doloso,87,8.35
AM,2015,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),77,7.39
AM,2015,Feminicídio,76,7.29
AM,2015,Roubo seguido de morte (latrocínio),70,6.72
AM,2015,Morte por intervenção de Agente do Estado,70,6.72
AM,2015,Tentativa de homicídio,67,6.43
AM,2015,Lesão corporal seguida de morte,64,6.14
AM,2015,Suicídio de Agente do Estado,59,5.66
AM,2015,Suicídio,51,4.89
AM,2015,Mortes a esclarecer (sem indício de crime),49,4.7
AM,2015,Roubo de carga,29,2.78
AM,2015,Roubo a instituição financeira,24,2.3
AM,2015,Furto de veículo,20,1.92
AM,2015,Morte de Agente do Estado,18,1.73
AM,2015,Pessoa Localizada,18,1.73
AM,2015,Busca e salvamento,18,1.73
AM,2015,Roubo de veículo,18,1.73
AM,2015,Combate a incêndios,17,1.63
AM,2015,Estupro de vulnerável,14,1.34
AM,2015,Realização de vistorias,14,1.34
AM,2015,Apreensão de Cocaína,13,1.25
AM,2015,Atendimento pré-hospitalar,13,1.25
AM,2015,Tráfico de drogas,13,1.25
AM,2015,Emissão de Alvarás de licença,12,1.15
AM,2015,Estupro,12,1.15
AM,2015,Arma de Fogo Apreendida,11,1.06
AM,2015,Apreensão de Maconha,7,0.67
AM,2015,Mandado de prisão cumprido,4,0.38
AM,2015,Pessoa Desaparecida,2,0.19
AM,2016,Homicídio doloso,124,11.3
AM,2016,Feminicídio,107,9.75
AM,2016,Roubo seguido de morte (latrocínio),87,7.93
AM,2016,Tentativa de feminicídio,82,7.47
AM,2016,Lesão corporal seguida de morte,81,7.38
AM,2016,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),76,6.93
AM,2016,Morte por intervenção de Agente do Estado,62,5.65
AM,2016,Tentativa de homicídio,56,5.1
AM,2016,Mortes a esclarecer (sem indício de crime),48,4.38
AM,2016,Suicídio,47,4.28
AM,2016,Suicídio de Agente do Estado,45,4.1
AM,2016,Roubo de veículo,27,2.46
AM,2016,Furto de veículo,23,2.1
AM,2016,Roubo de carga,23,2.1
AM,2016,Roubo a instituição financeira,22,2.01
AM,2016,Busca e salvamento,18,1.64
AM,2016,Atendimento pré-hospitalar,17,1.55
AM,2016,Estupro de vulnerável,16,1.46
AM,2016,Tráfico de drogas,16,1.46
AM,2016,Combate a incêndios,15,1.37
AM,2016,Estupro,15,1.37
AM,2016,Morte de Agente do Estado,13,1.19
AM,2016,Pessoa Localizada,12,1.09
AM,2016,Apreensão de Cocaína,12,1.09
AM,2016,Realização de vistorias,12,1.09
AM,2016,Arma de Fogo Apreendida,11,1.0
AM,2016,Apreensão de Maconha,11,1.0
AM,2016,Emissão de Alvarás de licença,11,1.0
AM,2016,Mandado de prisão cumprido,5,0.46
AM,2016,Pessoa Desaparecida,3,0.27
AM,2017,Homicídio doloso,129,11.96
AM,2017,Feminicídio,87,8.06
AM,2017,Lesão corporal seguida de morte,85,7.88
AM,2017,Morte por intervenção de Agente do Estado,82,7.6
AM,2017,Tentativa de feminicídio,77,7.14
AM,2017,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),76,7.04
AM,2017,Roubo seguido de morte (latrocínio),72,6.67
AM,2017,Tentativa de homicídio,52,4.82
AM,2017,Suicídio,44,4.08
AM,2017,Suicídio de Agente do Estado,41,3.8
AM,2017,Mortes a esclarecer (sem indício de crime),40,3.71
AM,2017,Roubo de veículo,29,2.69
AM,2017,Roubo a instituição financeira,26,2.41
AM,2017,Furto de veículo,22,2.04
AM,2017,Roubo de carga,22,2.04
AM,2017,Morte de Agente do Estado,19,1.76
AM,2017,Busca e salvamento,19,1.76
AM,2017,Combate a incêndios,18,1.67
AM,2017,Emissão de Alvarás de licença,18,1.67
AM,2017,Realização de vistorias,16,1.48
AM,2017,Pessoa Localizada,14,1.3
AM,2017,Atendimento pré-hospitalar,14,1.3
AM,2017,Apreensão de Cocaína,13,1.2
AM,2017,Estupro,13,1.2
AM,2017,Arma de Fogo Apreendida,12,1.11
AM,2017,Estupro de vulnerável,12,1.11
AM,2017,Tráfico de drogas,12,1.11
AM,2017,Apreensão de Maconha,8,0.74
AM,2017,Mandado de prisão cumprido,4,0.37
AM,2017,Pessoa Desaparecida,3,0.28
AM,2018,Homicídio doloso,96,9.03
AM,2018,Feminicídio,85,8.0
AM,2018,Lesão corporal seguida de morte,80,7.53
AM,2018,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),77,7.24
AM,2018,Tentativa de feminicídio,75,7.06
AM,2018,Roubo seguido de morte (latrocínio),74,6.96
AM,2018,Tentativa de homicídio,59,5.55
AM,2018,Morte por intervenção de Agente do Estado,59,5.55
AM,2018,Suicídio,58,5.46
AM,2018,Mortes a esclarecer (sem indício de crime),53,4.99
AM,2018,Suicídio de Agente do Estado,50,4.7
AM,2018,Roubo de carga,32,3.01
AM,2018,Roubo a instituição financeira,30,2.82
AM,2018,Furto de veículo,19,1.79
AM,2018,Realização de vistorias,19,1.79
AM,2018,Roubo de veículo,19,1.79
AM,2018,Atendimento pré-hospitalar,18,1.69
AM,2018,Combate a incêndios,17,1.6
AM,2018,Emissão de Alvarás de licença,17,1.6
AM,2018,Tráfico de drogas,17,1.6
AM,2018,Estupro,16,1.51
AM,2018,Arma de Fogo Apreendida,15,1.41
AM,2018,Estupro de vulnerável,15,1.41
AM,2018,Apreensão de Cocaína,13,1.22
AM,2018,Busca e salvamento,13,1.22
AM,2018,Morte de Agente do Estado,11,1.03
AM,2018,Pessoa Localizada,11,1.03
AM,2018,Apreensão de Maconha,9,0.85
AM,2018,Mandado de prisão cumprido,4,0.38
AM,2018,Pessoa Desaparecida,2,0.19
AM,2019,Feminicídio,120,10.94
AM,2019,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),104,9.48
AM,2019,Homicídio doloso,81,7.38
AM,2019,Tentativa de feminicídio,78,7.11
AM,2019,Roubo seguido de morte (latrocínio),67,6.11
AM,2019,Suicídio,65,5.93
AM,2019,Mortes a esclarecer (sem indício de crime),60,5.47
AM,2019,Suicídio de Agente do Estado,60,5.47
AM,2019,Lesão corporal seguida de morte,59,5.38
AM,2019,Morte por intervenção de Agente do Estado,55,5.01
AM,2019,Tentativa de homicídio,48,4.38
AM,2019,Roubo de veículo,31,2.83
AM,2019,Roubo de carga,26,2.37
AM,2019,Roubo a instituição financeira,23,2.1
AM,2019,Furto de veículo,20,1.82
AM,2019,Realização de vistorias,19,1.73
AM,2019,Morte de Agente do Estado,18,1.64
AM,2019,Atendimento pré-hospitalar,18,1.64
AM,2019,Estupro de vulnerável,17,1.55
AM,2019,Tráfico de drogas,16,1.46
AM,2019,Emissão de Alvarás de licença,15,1.37
AM,2019,Pessoa Localizada,14,1.28
AM,2019,Busca e salvamento,14,1.28
AM,2019,Combate a incêndios,14,1.28
AM,2019,Estupro,13,1.19
AM,2019,Arma de Fogo Apreendida,12,1.09
AM,2019,Apreensão de Cocaína,12,1.09
AM,2019,Apreensão de Maconha,9,0.82
AM,2019,Mandado de prisão cumprido,6,0.55
AM,2019,Pessoa Desaparecida,3,0.27
AM,2020,Homicídio doloso,126,10.85
AM,2020,Tentativa de feminicídio,117,10.08
AM,2020,Roubo seguido de morte (latrocínio),91,7.84
AM,2020,Lesão corporal seguida de morte,86,7.41
AM,2020,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),78,6.72
AM,2020,Morte por intervenção de Agente do Estado,77,6.63
AM,2020,Feminicídio,73,6.29
AM,2020,Tentativa de homicídio,70,6.03
AM,2020,Mortes a esclarecer (sem indício de crime),59,5.08
AM,2020,Suicídio,56,4.82
AM,2020,Suicídio de Agente do Estado,47,4.05
AM,2020,Roubo de carga,28,2.41
AM,2020,Roubo de veículo,28,2.41
AM,2020,Roubo a instituição financeira,21,1.81
AM,2020,Furto de veículo,19,1.64
AM,2020,Atendimento pré-hospitalar,18,1.55
AM,2020,Combate a incêndios,18,1.55
AM,2020,Estupro,18,1.55
AM,2020,Tráfico de drogas,16,1.38
AM,2020,Busca e salvamento,14,1.21
AM,2020,Morte de Agente do Estado,13,1.12
AM,2020,Arma de Fogo Apreendida,12,1.03
AM,2020,Apreensão de Maconha,12,1.03
AM,2020,Estupro de vulnerável,12,1.03
AM,2020,Realização de vistorias,12,1.03
AM,2020,Pessoa Localizada,11,0.95
AM,2020,Emissão de Alvarás de licença,11,0.95
AM,2020,Apreensão de Cocaína,10,0.86
AM,2020,Mandado de prisão cumprido,5,0.43
AM,2020,Pessoa Desaparecida,3,0.26
AM,2021,Feminicídio,106,9.19
AM,2021,Homicídio doloso,103,8.93
AM,2021,Tentativa de feminicídio,93,8.07
AM,2021,Roubo seguido de morte (latrocínio),89,7.72
AM,2021,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),81,7.03
AM,2021,Tentativa de homicídio,76,6.59
AM,2021,Lesão corporal seguida de morte,68,5.9
AM,2021,Mortes a esclarecer (sem indício de crime),62,5.38
AM,2021,Morte por intervenção de Agente do Estado,62,5.38
AM,2021,Suicídio de Agente do Estado,55,4.77
AM,2021,Suicídio,52,4.51
AM,2021,Roubo a instituição financeira,32,2.78
AM,2021,Roubo de carga,31,2.69
AM,2021,Roubo de veículo,24,2.08
AM,2021,Furto de veículo,21,1.82
AM,2021,Combate a incêndios,19,1.65
AM,2021,Busca e salvamento,17,1.47
AM,2021,Emissão de Alvarás de licença,17,1.47
AM,2021,Realização de vistorias,17,1.47
AM,2021,Morte de Agente do Estado,16,1.39
AM,2021,Atendimento pré-hospitalar,16,1.39
AM,2021,Estupro de vulnerável,16,1.39
AM,2021,Apreensão de Maconha,13,1.13
AM,2021,Arma de Fogo Apreendida,12,1.04
AM,2021,Apreensão de Cocaína,12,1.04
AM,2021,Estupro,12,1.04
AM,2021,Tráfico de drogas,12,1.04
AM,2021,Pessoa Localizada,11,0.95
AM,2021,Mandado de prisão cumprido,5,0.43
AM,2021,Pessoa Desaparecida,3,0.26
AM,2022,Feminicídio,123,10.73
AM,2022,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),122,10.65
AM,2022,Homicídio doloso,120,10.47
AM,2022,Roubo seguido de morte (latrocínio),90,7.85
AM,2022,Tentativa de feminicídio,70,6.11
AM,2022,Morte por intervenção de Agente do Estado,65,5.67
AM,2022,Lesão corporal seguida de morte,62,5.41
AM,2022,Tentativa de homicídio,54,4.71
AM,2022,Suicídio,52,4.54
AM,2022,Mortes a esclarecer (sem indício de crime),51,4.45
AM,2022,Suicídio de Agente do Estado,50,4.36
AM,2022,Roubo a instituição financeira,31,2.71
AM,2022,Roubo de veículo,26,2.27
AM,2022,Roubo de carga,23,2.01
AM,2022,Arma de Fogo Apreendida,18,1.57
AM,2022,Busca e salvamento,17,1.48
AM,2022,Furto de veículo,16,1.4
AM,2022,Tráfico de drogas,16,1.4
AM,2022,Pessoa Localizada,15,1.31
AM,2022,Combate a incêndios,15,1.31
AM,2022,Estupro,15,1.31
AM,2022,Atendimento pré-hospitalar,14,1.22
AM,2022,Realização de vistorias,14,1.22
AM,2022,Apreensão de Cocaína,13,1.13
AM,2022,Emissão de Alvarás de licença,13,1.13
AM,2022,Estupro de vulnerável,12,1.05
AM,2022,Morte de Agente do Estado,11,0.96
AM,2022,Apreensão de Maconha,9,0.79
AM,2022,Mandado de prisão cumprido,6,0.52
AM,2022,Pessoa Desaparecida,3,0.26
AM,2023,Homicídio doloso,110,10.53
AM,2023,Tentativa de feminicídio,95,9.09
AM,2023,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),79,7.56
AM,2023,Suicídio,71,6.79
AM,2023,Feminicídio,67,6.41
AM,2023,Lesão corporal seguida de morte,65,6.22
AM,2023,Roubo seguido de morte (latrocínio),64,6.12
AM,2023,Tentativa de homicídio,63,6.03
AM,2023,Morte por intervenção de Agente do Estado,61,5.84
AM,2023,Mortes a esclarecer (sem indício de crime),47,4.5
AM,2023,Suicídio de Agente do Estado,45,4.31
AM,2023,Roubo de veículo,30,2.87
AM,2023,Roubo a instituição financeira,20,1.91
AM,2023,Roubo de carga,20,1.91
AM,2023,Furto de veículo,19,1.82
AM,2023,Tráfico de drogas,19,1.82
AM,2023,Morte de Agente do Estado,17,1.63
AM,2023,Emissão de Alvarás de licença,17,1.63
AM,2023,Busca e salvamento,16,1.53
AM,2023,Realização de vistorias,16,1.53
AM,2023,Atendimento pré-hospitalar,15,1.44
AM,2023,Estupro,15,1.44
AM,2023,Estupro de vulnerável,15,1.44
AM,2023,Pessoa Localizada,12,1.15
AM,2023,Arma de Fogo Apreendida,11,1.05
AM,2023,Combate a incêndios,11,1.05
AM,2023,Apreensão de Cocaína,8,0.77
AM,2023,Apreensão de Maconha,7,0.67
AM,2023,Mandado de prisão cumprido,6,0.57
AM,2023,Pessoa Desaparecida,4,0.38
AM,2024,Roubo seguido de morte (latrocínio),96,9.28
AM,2024,Feminicídio,88,8.5
AM,2024,Lesão corporal seguida de morte,87,8.41
AM,2024,Homicídio doloso,86,8.31
AM,2024,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),72,6.96
AM,2024,Morte por intervenção de Agente do Estado,72,6.96
AM,2024,Tentativa de feminicídio,68,6.57
AM,2024,Suicídio,60,5.8
AM,2024,Tentativa de homicídio,50,4.83
AM,2024,Mortes a esclarecer (sem indício de crime),40,3.86
AM,2024,Suicídio de Agente do Estado,39,3.77
AM,2024,Roubo de carga,31,3.0
AM,2024,Roubo a instituição financeira,22,2.13
AM,2024,Furto de veículo,19,1.84
AM,2024,Pessoa Localizada,18,1.74
AM,2024,Estupro,18,1.74
AM,2024,Estupro de vulnerável,18,1.74
AM,2024,Roubo de veículo,18,1.74
AM,2024,Morte de Agente do Estado,17,1.64
AM,2024,Emissão de Alvarás de licença,17,1.64
AM,2024,Arma de Fogo Apreendida,13,1.26
AM,2024,Atendimento pré-hospitalar,13,1.26
AM,2024,Combate a incêndios,13,1.26
AM,2024,Realização de vistorias,12,1.16
AM,2024,Apreensão de Maconha,11,1.06
AM,2024,Busca e salvamento,11,1.06
AM,2024,Tráfico de drogas,11,1.06
AM,2024,Apreensão de Cocaína,8,0.77
AM,2024,Mandado de prisão cumprido,5,0.48
AM,2024,Pessoa Desaparecida,2,0.19
AP,2015,Roubo seguido de morte (latrocínio),101,9.4
AP,2015,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),95,8.84
AP,2015,Tentativa de feminicídio,81,7.53
AP,2015,Feminicídio,78,7.26
AP,2015,Homicídio doloso,72,6.7
AP,2015,Lesão corporal seguida de morte,65,6.05
AP,2015,Mortes a esclarecer (sem indício de crime),62,5.77
AP,2015,Morte por intervenção de Agente do Estado,62,5.77
AP,2015,Suicídio de Agente do Estado,59,5.49
AP,2015,Tentativa de homicídio,56,5.21
AP,2015,Suicídio,50,4.65
AP,2015,Roubo de veículo,27,2.51
AP,2015,Roubo de carga,26,2.42
AP,2015,Furto de veículo,24,2.23
AP,2015,Roubo a instituição financeira,22,2.05
AP,2015,Atendimento pré-hospitalar,19,1.77
AP,2015,Estupro de vulnerável,19,1.77
AP,2015,Emissão de Alvarás de licença,18,1.67
AP,2015,Busca e salvamento,17,1.58
AP,2015,Arma de Fogo Apreendida,16,1.49
AP,2015,Pessoa Localizada,15,1.4
AP,2015,Estupro,15,1.4
AP,2015,Morte de Agente do Estado,13,1.21
AP,2015,Tráfico de drogas,13,1.21
AP,2015,Combate a incêndios,12,1.12
AP,2015,Realização de vistorias,11,1.02
AP,2015,Apreensão de Cocaína,10,0.93
AP,2015,Apreensão de Maconha,9,0.84
AP,2015,Mandado de prisão cumprido,5,0.47
AP,2015,Pessoa Desaparecida,3,0.28
AP,2016,Homicídio doloso,120,11.04
AP,2016,Lesão corporal seguida de morte,103,9.48
AP,2016,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),80,7.36
AP,2016,Feminicídio,74,6.81
AP,2016,Tentativa de feminicídio,73,6.72
AP,2016,Suicídio,69,6.35
AP,2016,Tentativa de homicídio,63,5.8
AP,2016,Morte por intervenção de Agente do Estado,62,5.7
AP,2016,Roubo seguido de morte (latrocínio),60,5.52
AP,2016,Suicídio de Agente do Estado,60,5.52
AP,2016,Mortes a esclarecer (sem indício de crime),43,3.96
AP,2016,Furto de veículo,25,2.3
AP,2016,Roubo a instituição financeira,25,2.3
AP,2016,Roubo de veículo,20,1.84
AP,2016,Atendimento pré-hospitalar,19,1.75
AP,2016,Busca e salvamento,18,1.66
AP,2016,Roubo de carga,18,1.66
AP,2016,Tráfico de drogas,17,1.56
AP,2016,Combate a incêndios,16,1.47
AP,2016,Emissão de Alvarás de licença,16,1.47
AP,2016,Estupro,16,1.47
AP,2016,Morte de Agente do Estado,15,1.38
AP,2016,Realização de vistorias,14,1.29
AP,2016,Arma de Fogo Apreendida,13,1.2
AP,2016,Pessoa Localizada,12,1.1
AP,2016,Estupro de vulnerável,12,1.1
AP,2016,Apreensão de Maconha,8,0.74
AP,2016,Apreensão de Cocaína,7,0.64
AP,2016,Mandado de prisão cumprido,5,0.46
AP,2016,Pessoa Desaparecida,4,0.37
AP,2017,Homicídio doloso,106,9.68
AP,2017,Tentativa de feminicídio,99,9.04
AP,2017,Roubo seguido de morte (latrocínio),96,8.77
AP,2017,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),87,7.95
AP,2017,Morte por intervenção de Agente do Estado,74,6.76
AP,2017,Feminicídio,71,6.48
AP,2017,Lesão corporal seguida de morte,68,6.21
AP,2017,Suicídio de Agente do Estado,63,5.75
AP,2017,Tentativa de homicídio,59,5.39
AP,2017,Suicídio,48,4.38
AP,2017,Mortes a esclarecer (sem indício de crime),46,4.2
AP,2017,Roubo a instituição financeira,28,2.56
AP,2017,Roubo de carga,24,2.19
AP,2017,Roubo de veículo,21,1.92
AP,2017,Morte de Agente do Estado,19,1.74
AP,2017,Tráfico de drogas,18,1.64
AP,2017,Estupro,17,1.55
AP,2017,Arma de Fogo Apreendida,16,1.46
AP,2017,Combate a incêndios,16,1.46
AP,2017,Busca e salvamento,15,1.37
AP,2017,Furto de veículo,15,1.37
AP,2017,Realização de vistorias,15,1.37
AP,2017,Emissão de Alvarás de licença,14,1.28
AP,2017,Pessoa Localizada,11,1.0
AP,2017,Apreensão de Maconha,11,1.0
AP,2017,Atendimento pré-hospitalar,11,1.0
AP,2017,Estupro de vulnerável,11,1.0
AP,2017,Apreensão de Cocaína,9,0.82
AP,2017,Mandado de prisão cumprido,5,0.46
AP,2017,Pessoa Desaparecida,2,0.18
AP,2018,Tentativa de feminicídio,121,10.23
AP,2018,Feminicídio,112,9.47
AP,2018,Homicídio doloso,112,9.47
AP,2018,Roubo seguido de morte (latrocínio),106,8.96
AP,2018,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),92,7.78
AP,2018,Morte por intervenção de Agente do Estado,73,6.17
AP,2018,Lesão corporal seguida de morte,69,5.83
AP,2018,Suicídio de Agente do Estado,67,5.66
AP,2018,Tentativa de homicídio,58,4.9
AP,2018,Suicídio,43,3.63
AP,2018,Mortes a esclarecer (sem indício de crime),38,3.21
AP,2018,Roubo de veículo,31,2.62
AP,2018,Roubo de carga,26,2.2
AP,2018,Roubo a instituição financeira,20,1.69
AP,2018,Estupro,19,1.61
AP,2018,Estupro de vulnerável,19,1.61
AP,2018,Realização de vistorias,19,1.61
AP,2018,Pessoa Localizada,18,1.52
AP,2018,Atendimento pré-hospitalar,18,1.52
AP,2018,Morte de Agente do Estado,15,1.27
AP,2018,Combate a incêndios,15,1.27
AP,2018,Furto de veículo,14,1.18
AP,2018,Busca e salvamento,13,1.1
AP,2018,Arma de Fogo Apreendida,12,1.01
AP,2018,Emissão de Alvarás de licença,12,1.01
AP,2018,Apreensão de Cocaína,11,0.93
AP,2018,Apreensão de Maconha,11,0.93
AP,2018,Tráfico de drogas,11,0.93
AP,2018,Mandado de prisão cumprido,5,0.42
AP,2018,Pessoa Desaparecida,3,0.25
AP,2019,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),127,10.64
AP,2019,Feminicídio,106,8.88
AP,2019,Roubo seguido de morte (latrocínio),103,8.63
AP,2019,Lesão corporal seguida de morte,100,8.38
AP,2019,Homicídio doloso,88,7.37
AP,2019,Tentativa de feminicídio,85,7.12
AP,2019,Morte por intervenção de Agente do Estado,80,6.7
AP,2019,Tentativa de homicídio,72,6.03
AP,2019,Suicídio,66,5.53
AP,2019,Mortes a esclarecer (sem indício de crime),49,4.1
AP,2019,Suicídio de Agente do Estado,46,3.85
AP,2019,Roubo de veículo,31,2.6
AP,2019,Furto de veículo,22,1.84
AP,2019,Roubo a instituição financeira,21,1.76
AP,2019,Estupro,18,1.51
AP,2019,Roubo de carga,18,1.51
AP,2019,Atendimento pré-hospitalar,17,1.42
AP,2019,Morte de Agente do Estado,16,1.34
AP,2019,Realização de vistorias,16,1.34
AP,2019,Emissão de Alvarás de licença,15,1.26
AP,2019,Combate a incêndios,13,1.09
AP,2019,Estupro de vulnerável,13,1.09
AP,2019,Arma de Fogo Apreendida,11,0.92
AP,2019,Pessoa Localizada,11,0.92
AP,2019,Apreensão de Cocaína,11,0.92
AP,2019,Busca e salvamento,11,0.92
AP,2019,Tráfico de drogas,11,0.92
AP,2019,Apreensão de Maconha,9,0.75
AP,2019,Mandado de prisão cumprido,6,0.5
AP,2019,Pessoa Desaparecida,2,0.17
AP,2020,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),130,10.6
AP,2020,Feminicídio,116,9.46
AP,2020,Homicídio doloso,102,8.32
AP,2020,Lesão corporal seguida de morte,101,8.24
AP,2020,Roubo seguido de morte (latrocínio),99,8.08
AP,2020,Tentativa de feminicídio,94,7.67
AP,2020,Morte por intervenção de Agente do Estado,84,6.85
AP,2020,Tentativa de homicídio,65,5.3
AP,2020,Suicídio de Agente do Estado,64,5.22
AP,2020,Suicídio,52,4.24
AP,2020,Mortes a esclarecer (sem indício de crime),46,3.75
AP,2020,Roubo de carga,28,2.28
AP,2020,Roubo a instituição financeira,23,1.88
AP,2020,Roubo de veículo,21,1.71
AP,2020,Morte de Agente do Estado,19,1.55
AP,2020,Tráfico de drogas,19,1.55
AP,2020,Arma de Fogo Apreendida,18,1.47
AP,2020,Pessoa Localizada,14,1.14
AP,2020,Busca e salvamento,14,1.14
AP,2020,Furto de veículo,14,1.14
AP,2020,Realização de vistorias,14,1.14
AP,2020,Combate a incêndios,13,1.06
AP,2020,Emissão de Alvarás de licença,13,1.06
AP,2020,Estupro,13,1.06
AP,2020,Apreensão de Cocaína,11,0.9
AP,2020,Atendimento pré-hospitalar,11,0.9
AP,2020,Estupro de vulnerável,11,0.9
AP,2020,Apreensão de Maconha,8,0.65
AP,2020,Mandado de prisão cumprido,6,0.49
AP,2020,Pessoa Desaparecida,3,0.24
AP,2021,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),127,10.74
